oa11,Final_Rurality,FundingStreamEligibilty
E00074381,Urban,UCEF
E00074382,Urban,UCEF
E00074383,Urban,UCEF
E00074384,Urban,UCEF
E00074385,Urban,UCEF
E00074386,Urban,UCEF
E00074387,Urban,UCEF
E00074388,Urban,UCEF
E00074389,Urban,UCEF
E00074390,Urban,UCEF
E00074391,Urban,UCEF
E00074392,Urban,UCEF
E00074393,Urban,UCEF
E00074394,Urban,UCEF
E00074395,Urban,UCEF
E00074396,Urban,UCEF
E00074397,Urban,UCEF
E00074398,Urban,UCEF
E00074399,Urban,UCEF
E00074400,Urban,UCEF
E00074401,Urban,UCEF
E00074402,Urban,UCEF
E00074403,Urban,UCEF
E00074404,Urban,UCEF
E00074405,Urban,UCEF
E00074406,Urban,UCEF
E00074407,Urban,UCEF
E00074408,Urban,UCEF
E00074411,Urban,UCEF
E00074412,Urban,UCEF
E00074413,Urban,UCEF
E00074414,Urban,UCEF
E00074415,Urban,UCEF
E00074416,Urban,UCEF
E00074417,Urban,UCEF
E00074418,Urban,UCEF
E00074419,Urban,UCEF
E00074420,Urban,UCEF
E00074421,Urban,UCEF
E00074422,Urban,UCEF
E00074423,Urban,UCEF
E00074424,Urban,UCEF
E00074425,Urban,UCEF
E00074426,Urban,UCEF
E00074427,Urban,UCEF
E00074428,Urban,UCEF
E00074429,Urban,UCEF
E00074430,Urban,UCEF
E00074431,Urban,UCEF
E00074432,Urban,UCEF
E00074433,Urban,UCEF
E00074434,Urban,UCEF
E00074435,Urban,UCEF
E00074436,Urban,UCEF
E00074437,Urban,UCEF
E00074438,Urban,UCEF
E00074439,Urban,UCEF
E00074440,Both,BOTH
E00074441,Both,BOTH
E00074442,Both,BOTH
E00074443,Both,BOTH
E00074444,Both,BOTH
E00074445,Both,BOTH
E00074446,Both,BOTH
E00074447,Rural,NotUCEF
E00074448,Both,BOTH
E00074449,Both,BOTH
E00074450,Both,BOTH
E00074451,Both,BOTH
E00074452,Both,BOTH
E00074453,Both,BOTH
E00074454,Rural,NotUCEF
E00074455,Rural,NotUCEF
E00074456,Rural,NotUCEF
E00074457,Rural,NotUCEF
E00074458,Rural,NotUCEF
E00074459,Rural,NotUCEF
E00074460,Rural,NotUCEF
E00074461,Rural,NotUCEF
E00074462,Rural,NotUCEF
E00074463,Rural,NotUCEF
E00074464,Rural,NotUCEF
E00074465,Rural,NotUCEF
E00074466,Rural,NotUCEF
E00074467,Rural,NotUCEF
E00074468,Rural,NotUCEF
E00074469,Rural,NotUCEF
E00074470,Rural,NotUCEF
E00074471,Rural,NotUCEF
E00074472,Rural,NotUCEF
E00074473,Rural,NotUCEF
E00074474,Rural,NotUCEF
E00074475,Rural,NotUCEF
E00074476,Rural,NotUCEF
E00074477,Rural,NotUCEF
E00074478,Rural,NotUCEF
E00074479,Rural,NotUCEF
E00074480,Rural,NotUCEF
E00074481,Rural,NotUCEF
E00074482,Rural,NotUCEF
E00074483,Rural,NotUCEF
E00074484,Rural,NotUCEF
E00074485,Both,BOTH
E00074489,Rural,NotUCEF
E00074490,Rural,NotUCEF
E00074491,Rural,NotUCEF
E00074492,Rural,NotUCEF
E00074493,Rural,NotUCEF
E00074494,Rural,NotUCEF
E00074495,Rural,NotUCEF
E00074496,Rural,NotUCEF
E00074497,Rural,NotUCEF
E00074498,Rural,NotUCEF
E00074499,Rural,NotUCEF
E00074500,Rural,NotUCEF
E00074501,Rural,NotUCEF
E00074502,Rural,NotUCEF
E00074503,Both,BOTH
E00074504,Both,BOTH
E00074505,Both,BOTH
E00074506,Both,BOTH
E00074507,Both,BOTH
E00074508,Both,BOTH
E00074509,Both,BOTH
E00074510,Both,BOTH
E00074511,Both,BOTH
E00074512,Both,BOTH
E00074513,Both,BOTH
E00074514,Both,BOTH
E00074515,Both,BOTH
E00074516,Both,BOTH
E00074517,Both,BOTH
E00074518,Both,BOTH
E00074519,Rural,NotUCEF
E00074520,Both,BOTH
E00074521,Both,BOTH
E00074522,Both,BOTH
E00074523,Both,BOTH
E00074524,Both,BOTH
E00074525,Both,BOTH
E00074526,Both,BOTH
E00074527,Both,BOTH
E00074528,Both,BOTH
E00074529,Both,BOTH
E00074530,Both,BOTH
E00074531,Both,BOTH
E00074532,Both,BOTH
E00074533,Both,BOTH
E00074534,Both,BOTH
E00074535,Both,BOTH
E00074536,Both,BOTH
E00074537,Both,BOTH
E00074538,Both,BOTH
E00074539,Both,BOTH
E00074540,Both,BOTH
E00074541,Both,BOTH
E00074542,Both,BOTH
E00074543,Both,BOTH
E00074544,Both,BOTH
E00074545,Both,BOTH
E00074546,Both,BOTH
E00074547,Both,BOTH
E00074548,Both,BOTH
E00074549,Both,BOTH
E00074550,Both,BOTH
E00074551,Both,BOTH
E00074552,Both,BOTH
E00074553,Both,BOTH
E00074554,Both,BOTH
E00074555,Both,BOTH
E00074556,Both,BOTH
E00074557,Both,BOTH
E00074558,Both,BOTH
E00074559,Both,BOTH
E00074560,Both,BOTH
E00074561,Both,BOTH
E00074562,Both,BOTH
E00074563,Both,BOTH
E00074564,Both,BOTH
E00074565,Both,BOTH
E00074566,Both,BOTH
E00074567,Both,BOTH
E00074568,Both,BOTH
E00074569,Both,BOTH
E00074570,Both,BOTH
E00074571,Both,BOTH
E00074572,Both,BOTH
E00074573,Both,BOTH
E00074574,Both,BOTH
E00074575,Both,BOTH
E00074576,Both,BOTH
E00074577,Both,BOTH
E00074578,Both,BOTH
E00074579,Both,BOTH
E00074580,Rural,NotUCEF
E00074581,Both,BOTH
E00074582,Both,BOTH
E00074583,Both,BOTH
E00074584,Both,BOTH
E00074585,Both,BOTH
E00074586,Both,BOTH
E00074587,Rural,NotUCEF
E00074588,Rural,NotUCEF
E00074589,Rural,NotUCEF
E00074590,Rural,NotUCEF
E00074591,Both,BOTH
E00074592,Both,BOTH
E00074593,Both,BOTH
E00074594,Both,BOTH
E00074595,Both,BOTH
E00074596,Both,BOTH
E00074597,Both,BOTH
E00074598,Rural,NotUCEF
E00074600,Rural,NotUCEF
E00074601,Rural,NotUCEF
E00074602,Both,BOTH
E00074603,Rural,NotUCEF
E00074604,Rural,NotUCEF
E00074605,Rural,NotUCEF
E00074606,Rural,NotUCEF
E00074607,Rural,NotUCEF
E00074608,Rural,NotUCEF
E00074609,Rural,NotUCEF
E00074610,Rural,NotUCEF
E00074611,Both,BOTH
E00074612,Both,BOTH
E00074613,Both,BOTH
E00074614,Both,BOTH
E00074615,Both,BOTH
E00074616,Both,BOTH
E00074617,Rural,NotUCEF
E00074618,Both,BOTH
E00074619,Both,BOTH
E00074620,Rural,NotUCEF
E00074622,Rural,NotUCEF
E00074623,Rural,NotUCEF
E00074624,Rural,NotUCEF
E00074625,Rural,NotUCEF
E00074626,Rural,NotUCEF
E00074627,Both,BOTH
E00074629,Both,BOTH
E00074630,Both,BOTH
E00074631,Both,BOTH
E00074633,Rural,NotUCEF
E00074634,Both,BOTH
E00074635,Rural,NotUCEF
E00074636,Both,BOTH
E00074637,Both,BOTH
E00074638,Both,BOTH
E00074639,Both,BOTH
E00074640,Both,BOTH
E00074641,Both,BOTH
E00074642,Both,BOTH
E00074643,Both,BOTH
E00074644,Both,BOTH
E00074645,Both,BOTH
E00074646,Both,BOTH
E00074647,Both,BOTH
E00074648,Both,BOTH
E00074649,Both,BOTH
E00074650,Both,BOTH
E00074651,Both,BOTH
E00074652,Both,BOTH
E00074653,Both,BOTH
E00074654,Both,BOTH
E00074655,Both,BOTH
E00074656,Both,BOTH
E00074657,Both,BOTH
E00074658,Both,BOTH
E00074659,Both,BOTH
E00074660,Both,BOTH
E00074661,Both,BOTH
E00074662,Both,BOTH
E00074663,Both,BOTH
E00074664,Both,BOTH
E00074665,Rural,NotUCEF
E00074666,Both,BOTH
E00074667,Both,BOTH
E00074668,Both,BOTH
E00074669,Both,BOTH
E00074670,Both,BOTH
E00074671,Both,BOTH
E00074672,Both,BOTH
E00074673,Both,BOTH
E00074674,Both,BOTH
E00074675,Both,BOTH
E00074676,Both,BOTH
E00074677,Both,BOTH
E00074678,Both,BOTH
E00074679,Both,BOTH
E00074680,Both,BOTH
E00074681,Both,BOTH
E00074682,Both,BOTH
E00074683,Both,BOTH
E00074684,Both,BOTH
E00074685,Both,BOTH
E00074686,Both,BOTH
E00074687,Both,BOTH
E00074688,Both,BOTH
E00074689,Both,BOTH
E00074690,Both,BOTH
E00074691,Both,BOTH
E00074692,Both,BOTH
E00074693,Both,BOTH
E00074694,Both,BOTH
E00074695,Both,BOTH
E00074696,Both,BOTH
E00074697,Both,BOTH
E00074698,Both,BOTH
E00074699,Both,BOTH
E00074700,Both,BOTH
E00074701,Both,BOTH
E00074702,Both,BOTH
E00074703,Both,BOTH
E00074704,Both,BOTH
E00074705,Both,BOTH
E00074706,Both,BOTH
E00074707,Both,BOTH
E00074708,Both,BOTH
E00074709,Both,BOTH
E00074711,Both,BOTH
E00074712,Both,BOTH
E00074713,Both,BOTH
E00074714,Both,BOTH
E00074715,Both,BOTH
E00074716,Both,BOTH
E00074717,Both,BOTH
E00074718,Both,BOTH
E00074719,Both,BOTH
E00074720,Both,BOTH
E00074721,Both,BOTH
E00074722,Both,BOTH
E00074723,Both,BOTH
E00074724,Both,BOTH
E00074725,Both,BOTH
E00074726,Both,BOTH
E00074728,Both,BOTH
E00074729,Both,BOTH
E00074730,Both,BOTH
E00074731,Both,BOTH
E00074732,Both,BOTH
E00074733,Both,BOTH
E00074734,Both,BOTH
E00074735,Both,BOTH
E00074736,Both,BOTH
E00074737,Both,BOTH
E00074738,Both,BOTH
E00074739,Both,BOTH
E00074740,Both,BOTH
E00074741,Both,BOTH
E00074742,Both,BOTH
E00074743,Both,BOTH
E00074744,Both,BOTH
E00074745,Both,BOTH
E00074746,Both,BOTH
E00074747,Both,BOTH
E00074748,Both,BOTH
E00074749,Both,BOTH
E00074750,Both,BOTH
E00074751,Both,BOTH
E00074752,Both,BOTH
E00074753,Both,BOTH
E00074754,Both,BOTH
E00074755,Both,BOTH
E00074756,Both,BOTH
E00074757,Both,BOTH
E00074758,Both,BOTH
E00074759,Both,BOTH
E00074760,Both,BOTH
E00074761,Both,BOTH
E00074762,Both,BOTH
E00074763,Both,BOTH
E00074764,Both,BOTH
E00074765,Both,BOTH
E00074766,Both,BOTH
E00074767,Both,BOTH
E00074768,Both,BOTH
E00074769,Both,BOTH
E00074770,Both,BOTH
E00074771,Both,BOTH
E00074772,Both,BOTH
E00074773,Both,BOTH
E00074774,Both,BOTH
E00074775,Both,BOTH
E00074776,Both,BOTH
E00074777,Both,BOTH
E00074778,Both,BOTH
E00074779,Both,BOTH
E00074780,Both,BOTH
E00074781,Both,BOTH
E00074782,Both,BOTH
E00074783,Both,BOTH
E00074784,Both,BOTH
E00074785,Both,BOTH
E00074786,Both,BOTH
E00074787,Both,BOTH
E00074788,Both,BOTH
E00074789,Both,BOTH
E00074790,Both,BOTH
E00074791,Both,BOTH
E00074792,Both,BOTH
E00074793,Both,BOTH
E00074794,Both,BOTH
E00074795,Both,BOTH
E00074796,Both,BOTH
E00074797,Both,BOTH
E00074798,Both,BOTH
E00074799,Both,BOTH
E00074800,Both,BOTH
E00074801,Both,BOTH
E00074802,Both,BOTH
E00074803,Both,BOTH
E00074804,Both,BOTH
E00074805,Both,BOTH
E00074806,Both,BOTH
E00074807,Both,BOTH
E00074808,Both,BOTH
E00074809,Both,BOTH
E00074810,Both,BOTH
E00074811,Both,BOTH
E00074812,Both,BOTH
E00074813,Both,BOTH
E00074814,Both,BOTH
E00074815,Both,BOTH
E00074816,Both,BOTH
E00074817,Both,BOTH
E00074818,Both,BOTH
E00074819,Both,BOTH
E00074820,Both,BOTH
E00074821,Both,BOTH
E00074823,Both,BOTH
E00074824,Both,BOTH
E00074825,Both,BOTH
E00074826,Both,BOTH
E00074827,Rural,NotUCEF
E00074828,Both,BOTH
E00074829,Both,BOTH
E00074830,Both,BOTH
E00074831,Both,BOTH
E00074832,Both,BOTH
E00074833,Both,BOTH
E00074834,Both,BOTH
E00074835,Both,BOTH
E00074836,Both,BOTH
E00074837,Both,BOTH
E00074838,Both,BOTH
E00074839,Both,BOTH
E00074840,Both,BOTH
E00074841,Both,BOTH
E00074842,Both,BOTH
E00074843,Both,BOTH
E00074844,Both,BOTH
E00074845,Both,BOTH
E00074846,Both,BOTH
E00074847,Both,BOTH
E00074848,Both,BOTH
E00074849,Both,BOTH
E00074850,Both,BOTH
E00074851,Both,BOTH
E00074852,Both,BOTH
E00074853,Both,BOTH
E00074854,Both,BOTH
E00074855,Both,BOTH
E00074856,Both,BOTH
E00074857,Both,BOTH
E00074858,Both,BOTH
E00074859,Both,BOTH
E00074860,Both,BOTH
E00074861,Both,BOTH
E00074862,Both,BOTH
E00074863,Both,BOTH
E00074864,Both,BOTH
E00074865,Both,BOTH
E00074866,Both,BOTH
E00074867,Both,BOTH
E00074868,Both,BOTH
E00074869,Both,BOTH
E00074870,Both,BOTH
E00074871,Both,BOTH
E00074872,Both,BOTH
E00074873,Both,BOTH
E00074874,Both,BOTH
E00074875,Both,BOTH
E00074876,Both,BOTH
E00074877,Both,BOTH
E00074878,Both,BOTH
E00074879,Both,BOTH
E00074880,Both,BOTH
E00074881,Both,BOTH
E00074882,Both,BOTH
E00074883,Both,BOTH
E00074884,Both,BOTH
E00074885,Both,BOTH
E00074886,Both,BOTH
E00074887,Both,BOTH
E00074888,Both,BOTH
E00074889,Both,BOTH
E00074890,Both,BOTH
E00074891,Both,BOTH
E00074892,Both,BOTH
E00074893,Both,BOTH
E00074894,Both,BOTH
E00074895,Both,BOTH
E00074896,Both,BOTH
E00074897,Both,BOTH
E00074898,Both,BOTH
E00074899,Both,BOTH
E00074900,Both,BOTH
E00074901,Both,BOTH
E00074902,Both,BOTH
E00074903,Both,BOTH
E00074904,Both,BOTH
E00074905,Both,BOTH
E00074906,Both,BOTH
E00074907,Both,BOTH
E00074908,Both,BOTH
E00074909,Both,BOTH
E00074910,Both,BOTH
E00074911,Both,BOTH
E00074912,Both,BOTH
E00074913,Both,BOTH
E00074914,Both,BOTH
E00074915,Both,BOTH
E00074916,Both,BOTH
E00074917,Both,BOTH
E00074918,Both,BOTH
E00074919,Both,BOTH
E00074920,Both,BOTH
E00074921,Both,BOTH
E00074922,Both,BOTH
E00074923,Both,BOTH
E00074924,Both,BOTH
E00074925,Both,BOTH
E00074926,Both,BOTH
E00074927,Both,BOTH
E00074928,Both,BOTH
E00074929,Both,BOTH
E00074930,Both,BOTH
E00074932,Both,BOTH
E00074933,Both,BOTH
E00074934,Both,BOTH
E00074935,Both,BOTH
E00074936,Both,BOTH
E00074937,Both,BOTH
E00074938,Both,BOTH
E00074939,Both,BOTH
E00074940,Both,BOTH
E00074941,Both,BOTH
E00074942,Both,BOTH
E00074943,Both,BOTH
E00074944,Both,BOTH
E00074945,Both,BOTH
E00074946,Both,BOTH
E00074947,Both,BOTH
E00074948,Both,BOTH
E00074949,Both,BOTH
E00074950,Both,BOTH
E00074951,Both,BOTH
E00074952,Both,BOTH
E00074953,Both,BOTH
E00074954,Both,BOTH
E00074956,Both,BOTH
E00074957,Both,BOTH
E00074958,Both,BOTH
E00074959,Both,BOTH
E00074960,Both,BOTH
E00074961,Both,BOTH
E00074962,Both,BOTH
E00074963,Both,BOTH
E00074964,Both,BOTH
E00074965,Both,BOTH
E00074966,Both,BOTH
E00074967,Both,BOTH
E00074969,Both,BOTH
E00074970,Both,BOTH
E00074971,Both,BOTH
E00074972,Both,BOTH
E00074973,Both,BOTH
E00074974,Both,BOTH
E00074975,Both,BOTH
E00074976,Both,BOTH
E00074977,Both,BOTH
E00074978,Both,BOTH
E00074979,Both,BOTH
E00074980,Both,BOTH
E00074981,Both,BOTH
E00074982,Both,BOTH
E00074983,Both,BOTH
E00074984,Both,BOTH
E00074985,Both,BOTH
E00074986,Both,BOTH
E00074988,Both,BOTH
E00074989,Both,BOTH
E00074990,Both,BOTH
E00074991,Both,BOTH
E00074992,Both,BOTH
E00074993,Both,BOTH
E00074994,Both,BOTH
E00074995,Both,BOTH
E00074996,Both,BOTH
E00074997,Both,BOTH
E00074998,Both,BOTH
E00074999,Both,BOTH
E00075000,Both,BOTH
E00075001,Both,BOTH
E00075002,Both,BOTH
E00075003,Both,BOTH
E00075004,Both,BOTH
E00075005,Both,BOTH
E00075006,Both,BOTH
E00075007,Both,BOTH
E00075008,Both,BOTH
E00075009,Both,BOTH
E00075010,Both,BOTH
E00075011,Both,BOTH
E00075012,Both,BOTH
E00075013,Both,BOTH
E00075014,Both,BOTH
E00075015,Both,BOTH
E00075016,Both,BOTH
E00075017,Both,BOTH
E00075018,Rural,NotUCEF
E00075019,Rural,NotUCEF
E00075020,Rural,NotUCEF
E00075021,Rural,NotUCEF
E00075022,Rural,NotUCEF
E00075023,Rural,NotUCEF
E00075024,Rural,NotUCEF
E00075025,Rural,NotUCEF
E00075026,Rural,NotUCEF
E00075027,Rural,NotUCEF
E00075028,Rural,NotUCEF
E00075029,Rural,NotUCEF
E00075030,Rural,NotUCEF
E00075031,Rural,NotUCEF
E00075032,Rural,NotUCEF
E00075033,Rural,NotUCEF
E00075034,Rural,NotUCEF
E00075035,Rural,NotUCEF
E00075036,Rural,NotUCEF
E00075037,Rural,NotUCEF
E00075038,Rural,NotUCEF
E00075039,Rural,NotUCEF
E00075041,Rural,NotUCEF
E00075042,Rural,NotUCEF
E00075043,Rural,NotUCEF
E00075044,Both,BOTH
E00075045,Rural,NotUCEF
E00075046,Rural,NotUCEF
E00075047,Rural,NotUCEF
E00075048,Both,BOTH
E00075049,Rural,NotUCEF
E00075050,Rural,NotUCEF
E00075051,Rural,NotUCEF
E00075052,Rural,NotUCEF
E00075053,Rural,NotUCEF
E00075054,Rural,NotUCEF
E00075055,Rural,NotUCEF
E00075056,Rural,NotUCEF
E00075057,Rural,NotUCEF
E00075058,Rural,NotUCEF
E00075059,Rural,NotUCEF
E00075060,Rural,NotUCEF
E00075061,Rural,NotUCEF
E00075062,Rural,NotUCEF
E00075063,Rural,NotUCEF
E00075064,Rural,NotUCEF
E00075065,Rural,NotUCEF
E00075066,Both,BOTH
E00075067,Both,BOTH
E00075068,Both,BOTH
E00075069,Both,BOTH
E00075070,Both,BOTH
E00075071,Both,BOTH
E00075072,Both,BOTH
E00075073,Both,BOTH
E00075074,Both,BOTH
E00075075,Both,BOTH
E00075076,Both,BOTH
E00075077,Both,BOTH
E00075078,Both,BOTH
E00075079,Both,BOTH
E00075080,Rural,NotUCEF
E00075081,Both,BOTH
E00075082,Both,BOTH
E00075083,Both,BOTH
E00075084,Both,BOTH
E00075085,Both,BOTH
E00075086,Both,BOTH
E00075087,Both,BOTH
E00075088,Both,BOTH
E00075089,Both,BOTH
E00075090,Urban,UCEF
E00075091,Rural,NotUCEF
E00075093,Urban,UCEF
E00075095,Urban,UCEF
E00075096,Urban,UCEF
E00075097,Urban,UCEF
E00075098,Rural,NotUCEF
E00075099,Rural,NotUCEF
E00075100,Rural,NotUCEF
E00075101,Rural,NotUCEF
E00075102,Rural,NotUCEF
E00075103,Rural,NotUCEF
E00075104,Rural,NotUCEF
E00075105,Rural,NotUCEF
E00075106,Rural,NotUCEF
E00075107,Rural,NotUCEF
E00075108,Rural,NotUCEF
E00075109,Rural,NotUCEF
E00075110,Rural,NotUCEF
E00075111,Rural,NotUCEF
E00075112,Rural,NotUCEF
E00075113,Rural,NotUCEF
E00075114,Urban,UCEF
E00075115,Urban,UCEF
E00075116,Urban,UCEF
E00075117,Urban,UCEF
E00075118,Urban,UCEF
E00075119,Urban,UCEF
E00075120,Urban,UCEF
E00075121,Urban,UCEF
E00075122,Rural,NotUCEF
E00075123,Rural,NotUCEF
E00075124,Rural,NotUCEF
E00075125,Rural,NotUCEF
E00075126,Rural,NotUCEF
E00075127,Rural,NotUCEF
E00075128,Rural,NotUCEF
E00075129,Rural,NotUCEF
E00075130,Rural,NotUCEF
E00075131,Rural,NotUCEF
E00075132,Rural,NotUCEF
E00075133,Rural,NotUCEF
E00075134,Rural,NotUCEF
E00075135,Rural,NotUCEF
E00075136,Rural,NotUCEF
E00075137,Rural,NotUCEF
E00075138,Rural,NotUCEF
E00075139,Rural,NotUCEF
E00075140,Rural,NotUCEF
E00075141,Rural,NotUCEF
E00075142,Rural,NotUCEF
E00075143,Rural,NotUCEF
E00075144,Rural,NotUCEF
E00075145,Urban,UCEF
E00075146,Urban,UCEF
E00075147,Urban,UCEF
E00075148,Urban,UCEF
E00075149,Urban,UCEF
E00075150,Urban,UCEF
E00075151,Urban,UCEF
E00075152,Urban,UCEF
E00075153,Urban,UCEF
E00075154,Urban,UCEF
E00075155,Urban,UCEF
E00075156,Urban,UCEF
E00075157,Urban,UCEF
E00075158,Urban,UCEF
E00075159,Urban,UCEF
E00075160,Urban,UCEF
E00075161,Urban,UCEF
E00075162,Urban,UCEF
E00075163,Urban,UCEF
E00075164,Urban,UCEF
E00075165,Urban,UCEF
E00075166,Urban,UCEF
E00075167,Urban,UCEF
E00075168,Urban,UCEF
E00075169,Urban,UCEF
E00075170,Urban,UCEF
E00075171,Urban,UCEF
E00075172,Urban,UCEF
E00075173,Urban,UCEF
E00075174,Urban,UCEF
E00075175,Urban,UCEF
E00075176,Urban,UCEF
E00075177,Urban,UCEF
E00075178,Urban,UCEF
E00075179,Urban,UCEF
E00075180,Urban,UCEF
E00075181,Urban,UCEF
E00075182,Urban,UCEF
E00075183,Urban,UCEF
E00075184,Urban,UCEF
E00075185,Urban,UCEF
E00075186,Urban,UCEF
E00075187,Urban,UCEF
E00075188,Urban,UCEF
E00075189,Urban,UCEF
E00075190,Urban,UCEF
E00075191,Urban,UCEF
E00075193,Urban,UCEF
E00075194,Urban,UCEF
E00075195,Urban,UCEF
E00075196,Urban,UCEF
E00075198,Urban,UCEF
E00075199,Urban,UCEF
E00075200,Urban,UCEF
E00075201,Urban,UCEF
E00075202,Urban,UCEF
E00075203,Urban,UCEF
E00075204,Urban,UCEF
E00075205,Urban,UCEF
E00075206,Rural,NotUCEF
E00075207,Rural,NotUCEF
E00075208,Rural,NotUCEF
E00075209,Rural,NotUCEF
E00075210,Rural,NotUCEF
E00075211,Rural,NotUCEF
E00075212,Rural,NotUCEF
E00075213,Rural,NotUCEF
E00075214,Rural,NotUCEF
E00075216,Rural,NotUCEF
E00075217,Rural,NotUCEF
E00075218,Urban,UCEF
E00075219,Urban,UCEF
E00075220,Urban,UCEF
E00075221,Urban,UCEF
E00075222,Urban,UCEF
E00075223,Urban,UCEF
E00075224,Urban,UCEF
E00075225,Urban,UCEF
E00075226,Urban,UCEF
E00075227,Urban,UCEF
E00075228,Urban,UCEF
E00075229,Urban,UCEF
E00075230,Urban,UCEF
E00075231,Urban,UCEF
E00075232,Urban,UCEF
E00075233,Urban,UCEF
E00075234,Urban,UCEF
E00075235,Urban,UCEF
E00075236,Urban,UCEF
E00075237,Urban,UCEF
E00075238,Urban,UCEF
E00075239,Urban,UCEF
E00075240,Rural,NotUCEF
E00075241,Rural,NotUCEF
E00075242,Rural,NotUCEF
E00075243,Rural,NotUCEF
E00075244,Rural,NotUCEF
E00075245,Rural,NotUCEF
E00075246,Rural,NotUCEF
E00075247,Rural,NotUCEF
E00075248,Rural,NotUCEF
E00075249,Rural,NotUCEF
E00075250,Rural,NotUCEF
E00075251,Rural,NotUCEF
E00075252,Urban,UCEF
E00075253,Urban,UCEF
E00075254,Urban,UCEF
E00075255,Urban,UCEF
E00075256,Urban,UCEF
E00075257,Urban,UCEF
E00075258,Urban,UCEF
E00075259,Urban,UCEF
E00075260,Urban,UCEF
E00075261,Urban,UCEF
E00075262,Urban,UCEF
E00075263,Urban,UCEF
E00075264,Urban,UCEF
E00075265,Urban,UCEF
E00075266,Urban,UCEF
E00075267,Urban,UCEF
E00075268,Urban,UCEF
E00075269,Urban,UCEF
E00075270,Urban,UCEF
E00075271,Urban,UCEF
E00075272,Urban,UCEF
E00075273,Urban,UCEF
E00075274,Urban,UCEF
E00075275,Urban,UCEF
E00075276,Urban,UCEF
E00075277,Urban,UCEF
E00075278,Urban,UCEF
E00075279,Urban,UCEF
E00075280,Urban,UCEF
E00075281,Urban,UCEF
E00075282,Urban,UCEF
E00075283,Urban,UCEF
E00075284,Urban,UCEF
E00075285,Urban,UCEF
E00075286,Urban,UCEF
E00075287,Urban,UCEF
E00075288,Urban,UCEF
E00075289,Urban,UCEF
E00075290,Urban,UCEF
E00075291,Urban,UCEF
E00075292,Urban,UCEF
E00075293,Urban,UCEF
E00075294,Urban,UCEF
E00075295,Urban,UCEF
E00075296,Urban,UCEF
E00075297,Urban,UCEF
E00075298,Urban,UCEF
E00075299,Urban,UCEF
E00075300,Urban,UCEF
E00075301,Urban,UCEF
E00075302,Urban,UCEF
E00075303,Urban,UCEF
E00075304,Urban,UCEF
E00075305,Urban,UCEF
E00075306,Urban,UCEF
E00075307,Urban,UCEF
E00075308,Urban,UCEF
E00075309,Urban,UCEF
E00075310,Urban,UCEF
E00075311,Urban,UCEF
E00075312,Urban,UCEF
E00075313,Urban,UCEF
E00075314,Urban,UCEF
E00075315,Urban,UCEF
E00075316,Urban,UCEF
E00075317,Urban,UCEF
E00075318,Urban,UCEF
E00075319,Urban,UCEF
E00075320,Urban,UCEF
E00075321,Urban,UCEF
E00075322,Urban,UCEF
E00075323,Urban,UCEF
E00075324,Urban,UCEF
E00075325,Urban,UCEF
E00075326,Urban,UCEF
E00075327,Urban,UCEF
E00075328,Urban,UCEF
E00075329,Urban,UCEF
E00075330,Urban,UCEF
E00075331,Urban,UCEF
E00075332,Urban,UCEF
E00075333,Urban,UCEF
E00075334,Urban,UCEF
E00075335,Urban,UCEF
E00075336,Urban,UCEF
E00075337,Urban,UCEF
E00075338,Urban,UCEF
E00075339,Urban,UCEF
E00075340,Urban,UCEF
E00075341,Urban,UCEF
E00075342,Urban,UCEF
E00075343,Urban,UCEF
E00075344,Urban,UCEF
E00075345,Urban,UCEF
E00075346,Urban,UCEF
E00075347,Urban,UCEF
E00075348,Urban,UCEF
E00075349,Urban,UCEF
E00075350,Urban,UCEF
E00075351,Urban,UCEF
E00075352,Urban,UCEF
E00075353,Urban,UCEF
E00075354,Urban,UCEF
E00075355,Urban,UCEF
E00075356,Urban,UCEF
E00075357,Urban,UCEF
E00075358,Urban,UCEF
E00075359,Urban,UCEF
E00075360,Urban,UCEF
E00075361,Urban,UCEF
E00075362,Urban,UCEF
E00075363,Urban,UCEF
E00075364,Urban,UCEF
E00075365,Urban,UCEF
E00075366,Urban,UCEF
E00075367,Urban,UCEF
E00075368,Urban,UCEF
E00075369,Urban,UCEF
E00075370,Urban,UCEF
E00075371,Urban,UCEF
E00075372,Urban,UCEF
E00075373,Urban,UCEF
E00075374,Urban,UCEF
E00075375,Urban,UCEF
E00075376,Urban,UCEF
E00075377,Urban,UCEF
E00075378,Urban,UCEF
E00075379,Urban,UCEF
E00075380,Urban,UCEF
E00075381,Urban,UCEF
E00075382,Urban,UCEF
E00075383,Urban,UCEF
E00075384,Urban,UCEF
E00075385,Urban,UCEF
E00075386,Urban,UCEF
E00075387,Urban,UCEF
E00075388,Urban,UCEF
E00075389,Urban,UCEF
E00075390,Urban,UCEF
E00075391,Urban,UCEF
E00075392,Urban,UCEF
E00075393,Urban,UCEF
E00075394,Urban,UCEF
E00075395,Urban,UCEF
E00075396,Urban,UCEF
E00075397,Urban,UCEF
E00075398,Urban,UCEF
E00075399,Urban,UCEF
E00075400,Urban,UCEF
E00075401,Urban,UCEF
E00075402,Urban,UCEF
E00075403,Urban,UCEF
E00075404,Urban,UCEF
E00075405,Urban,UCEF
E00075406,Urban,UCEF
E00075407,Urban,UCEF
E00075408,Urban,UCEF
E00075409,Urban,UCEF
E00075410,Urban,UCEF
